date,ret,model,level,var,es
2023-01-04,0.7510694562138917,GARCH-t,0.01,2.727952670851431,3.510100963995608
2023-01-05,-1.1713869136457158,GARCH-t,0.01,2.561807196440177,3.298402362005583
2023-01-06,2.258383558903089,GARCH-t,0.01,2.7387315183222505,3.523835114436491
2023-01-09,-0.0767927325990578,GARCH-t,0.01,3.453730803109094,4.434870154961131
2023-01-10,0.6953997970593733,GARCH-t,0.01,3.1102500432915012,3.9972151606164257
2023-01-11,1.2767571192293676,GARCH-t,0.01,2.872182588226719,3.6938752857559902
2023-01-12,0.341008491204273,GARCH-t,0.01,2.8974849516681216,3.726114953953811
2023-01-13,0.3988892144656051,GARCH-t,0.01,2.623063182409726,3.3764532787652857
2023-01-17,-0.2032555430996314,GARCH-t,0.01,2.3907476725936783,3.080442395393756
2023-01-18,-1.5684966977744674,GARCH-t,0.01,2.1985098151875766,2.8354975011278136
2023-01-19,-0.7667671901812427,GARCH-t,0.01,2.7616328923714235,3.5530154991989433
2023-01-20,1.874167355235196,GARCH-t,0.01,2.687275266550894,3.458270785331268
2023-01-23,1.1811315951328556,GARCH-t,0.01,3.1289604889453297,4.021055564344313
2023-01-24,-0.0711756364291819,GARCH-t,0.01,3.0580901399631486,3.9307542554748576
2023-01-25,-0.0181741573465663,GARCH-t,0.01,2.7618897873453916,3.553342828649475
2023-01-26,1.0947708029114305,GARCH-t,0.01,2.4977663049266026,3.216802985003833
2023-01-27,0.2491734021703855,GARCH-t,0.01,2.5105426846377528,3.2330823433970037
2023-01-30,-1.3053569315292664,GARCH-t,0.01,2.276518969207657,2.9348949051618107
2023-01-31,1.4536304416419528,GARCH-t,0.01,2.6193910497153605,3.3717743348429563
2023-02-01,1.039805629688473,GARCH-t,0.01,2.7981363669530355,3.597523057252402
2023-02-02,1.459238462685438,GARCH-t,0.01,2.7276858276045592,3.507808292074192
2023-02-03,-1.0408592637285454,GARCH-t,0.01,2.8834262180039287,3.706134844044647
2023-02-06,-0.6159393193939262,GARCH-t,0.01,2.912935903373805,3.743713754269109
2023-02-07,1.2790364037397075,GARCH-t,0.01,2.7573256490776563,3.545552923243442
2023-02-08,-1.1142573012411352,GARCH-t,0.01,2.8072356955116975,3.6091105359639815
2023-02-09,-0.8869009831037385,GARCH-t,0.01,2.891496440633152,3.716411814736601
2023-02-10,0.2192855709217127,GARCH-t,0.01,2.846145540811298,3.658660016584808
2023-02-13,1.1383569951155146,GARCH-t,0.01,2.572719914639009,3.3104679931793495
2023-02-14,-0.0280453855493762,GARCH-t,0.01,2.590701114451752,3.3333660310615474
